canc_flag,gender,federal_state,region_type (Locality),qu_avg_liv_area,serv_revenue_avg,revenue_avg,discount_avg,serv_revenue_std,revenue_std,discount_std,device_type,months_since_act,stars,remaining_months,mon_since_con_start,mon_since_last_subsi,mon_til_next_subsi,voice_min_wireline_avg,voice_min_onnet_avg,voice_min_offnet_avg,data_vol_total_avg,voice_min_onnet_std,voice_min_offnet_std,data_vol_total_std,tot_nbr_calls,avg_days_of_usage_avg
1,0,13,3,2.8069,25.1773,25.1773,0,0.0224,0.0224,0,3,52,2,9,15,16,6,0,0.0957,0,0,0.1885,0,0,5,10.7306
0,0,4,2,2.8069,10.6006,13.5066,-2.906,2.0956,1.9891,0.0923,3,34,1,3,15,16,6,6.6257,5.8643,10.0257,0.41025,5.2913,10.257249,0.2941,23,8.3799
0,0,11,4,3.1452,13.2164,13.2164,0,0.2513,0.2513,0,3,187,1,2,15,16,6,0.2186,7.8814,0.0286,0,7.2754,0.07,0,5,8.3799
0,1,6,3,2.6787,28.6022,59.6822,-27.4786,2.0662,0.8576,0.0923,1,49,3,24,1,22,3,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,35,12.2241
0,1,6,4,3.3418,34.8975,39.1038,-4.2063,2.3483,2.3598,0.0164,3,20,3,5,20,22,6,9.56285,15.78285,11.6,0.4165,11.2312,7.2063,0.17135,9,12.2241
0,1,4,3,3.2798,34.8975,39.1038,-4.2063,2.3483,2.3598,0.0164,3,1,0,24,1,1,24,9.58,15.78285,2.59,0.2302,0,0,0,9,12.2241
0,0,12,2,3,26.2188,43.0441,-16.8253,0.5593,0.6036,0.0655,0,224,3,15,10,10,15,5.4643,1.5114,12.2814,0.1703,1.1157,15.321,0.1522,26,8.0667
0,0,5,2,3.5,15.5257,21.8298,-6.3041,0.2537,0.2527,0.0012,0,69,1,24,1,1,24,12.3886,15.78285,12.2814,0,11.2312,10.257249,0,26,8.0667
0,1,2,2,3.7609,15.5257,21.8298,-6.3041,0.2537,0.2527,0.0012,1,2,3,23,2,2,23,3.415,13.715,0,0.223,13.455,0,0.0292,7,8.0667
1,0,6,4,2.3091,39.3152,54.2202,-11.6697,1.5345,1.3259,0.0923,0,46,3,14,11,11,14,9.56285,10.7414,12.2814,0.41025,16.9214,10.257249,0.17135,7,15.1287
1,0,5,4,2.3091,29.8138,42.06435,-25.4668,0.4165,0.5878,0.0923,0,38,4,11,14,14,11,1.7429,2.3914,18.0729,0.41025,2.2684,10.257249,0.17135,7,13.6195
0,0,7,2,2.8662,23.1628,27.5585,-4.3957,0.8095,0.9096,0.0923,3,184,2,11,14,20,11,7.3186,9.9829,23.0357,0.1096,9.4341,14.443,0.026,7,11.9238
0,1,9,4,2.6602,14.6576,14.6576,0,2.3008,2.3008,0,3,183,1,3,15,16,6,1.9929,18.1229,24.2271,0,7.1784,8.4439,0,26,11.9238
0,0,10,4,2.2424,43.0595,64.0729,-16.8117,2.4678,2.4596,0.1033,3,95,3,7,18,22,7,9.0443,2.4371,12.2814,0.41025,2.2153,10.257249,0.17135,27,4.529
0,1,1,3,3.3464,38.7377,43.6318,-4.2938,2.1565,2.2824,0.0923,3,13,2,12,13,13,12,10.31,15.78285,19.7629,0.41025,11.2312,17.1013,0.17135,27,15.5633
0,1,7,3,3.1228,10.6176,14.0962,-1.6778,2.093,1.1771,0.0923,0,30,1,21,4,30,-3,0,0.0214,0,0,0.0449,0,0,27,15.5633
0,0,1,2,3.1228,42.7661,59.8075,-17.0414,0.2633,0.3967,0.0923,3,38,3,11,14,19,11,9.56285,15.78285,12.2814,0.41025,15.1496,10.257249,0.17135,26,15.5633
0,0,1,3,2.2592,45.7172,54.1443,-8.4271,2.4939,1.3259,0.0397,0,150,2,3,22,24,3,9.56285,15.78285,8.0286,0.41025,11.2312,9.7424,0.17135,26,11.1974
0,1,2,2,3.586,52.9243,63.4282,-10.5039,0.1702,0.1986,0.0408,1,197,3,9,16,16,9,9.56285,15.7714,9.5829,0.41025,11.2318,9.5855,0.2202,11,11.3402
0,1,11,4,3.0988,12.3099,45.9275,-16.8109,0.3026,0.303,0.0032,3,143,3,2,23,23,2,16.2357,15.78285,3.6871,0.41025,11.2312,3.8256,0.17135,26,11.3402
0,0,2,3,2.358,42.3555,50.1576,-7.8022,2.4727,1.9839,0.0923,3,4,1,21,4,4,21,2.0475,15.78285,2.765,0.41025,11.2312,2.4082,0.17135,26,11.3402
0,0,1,2,3.6678,30.8315,45.2447,-14.4132,1.5345,1.3259,0.0923,0,81,3,22,3,3,22,9.56285,15.78285,12.2814,0.1704,11.2312,10.257249,0.077,26,15.5051
0,0,4,4,2.3188,29.8138,35.479,-22.7291,1.5345,1.3259,0.0923,3,9,3,16,9,3,-5,9.56285,20.2929,12.2814,0.2535,14.7179,10.257249,0.1687,9,15.5051
0,1,4,4,3.0455,33.96,39.943,0,1.5345,1.3259,0,3,58,2,3,15,16,6,0,1.4329,0,0.3778,0.8536,0,0.1118,9,15.5051
0,0,9,3,3.5944,17.5738,17.5738,0,1.5345,1.3259,0,3,119,1,8,15,16,6,9.56285,15.78285,3.41,0,11.2312,2.2334,0,20,15.5051
0,1,7,2,2.9872,18.549,18.549,0,1.5444,1.5444,0,3,189,1,7,15,16,6,0.0614,0.89,15.5957,0,1.518,16.8292,0,7,15.5051
0,1,8,2,3.558,36.7876,37.065,-0.2774,1.5345,1.3259,0.0923,1,177,3,18,7,7,18,16.7214,15.78285,15.6143,0.41025,11.2312,17.8526,0.17135,22,15.5051
0,0,7,4,3,34.8595,34.9674,-0.1079,0.5122,0.4349,0.1246,0,32,3,4,21,21,4,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.1833,26,3.7044
0,1,6,3,3,15.7878,15.7878,0,0.2633,0.2633,0,0,83,2,11,14,14,11,0.9129,10.0571,9.32,0.0422,4.7436,6.3301,0.0311,31,11.6176
0,1,4,2,3,35.5287,35.5287,0,1.239,1.239,0,0,41,3,24,1,1,24,9.0014,7.2529,3.3757,0.41025,2.5646,3.9377,0.17135,13,11.6176
0,0,1,2,3.2463,37.2424,44.2865,-7.0441,1.5345,1.3259,0.0923,3,161,2,21,4,1,-3,9.56285,15.78285,12.2814,0,11.2312,10.257249,0,13,11.6176
1,0,6,3,2,31.6649,31.6649,0,1.5345,1.3259,0,3,54,2,7,15,1,6,9.56285,15.78285,16.6329,0,11.2312,13.9366,0,13,11.6176
0,1,9,3,3.309,31.6815,38.6712,-6.9897,1.5345,1.3259,0.0923,3,151,2,20,5,5,20,9.56285,15.78285,12.2814,0.0794,11.2312,10.6573,0.0829,13,15.6244
0,0,5,2,2.4537,22.7215,31.1221,-8.4006,1.6248,1.6253,0.0016,3,55,2,12,13,13,12,5.7057,15.78285,4.18,0.41025,17.6683,7.3142,0.17135,5,8.8627
0,0,13,3,3.0492,13.2766,13.2766,0,0.0808,0.0808,0,3,163,1,6,15,16,6,0,16.4686,0,0,5.549,0,0,30,8.8627
0,1,6,3,3.4563,4.1597,4.1597,0,0,0,0,3,49,0,12,15,16,6,0,0.2686,0,0,0.2341,0,0,1,8.8627
0,0,7,2,3.0024,35.6974,59.9232,-24.2259,1.0108,1.9551,0.0923,1,195,3,15,10,13,15,9.56285,15.78285,12.2814,0.41025,11.2312,15.2505,0.17135,26,13.4259
0,1,12,4,2.5873,31.5858,67.7481,-4.41165,0.2039,0.2955,0.0982,0,149,3,19,6,9,19,9.56285,15.78285,2.0257,0.41025,11.2312,4.2013,0.2,32,13.4259
1,1,15,3,2.7794,29.5844,46.6338,-17.0493,2.629,1.3259,0.0923,0,100,2,12,13,13,12,3.0614,2.16,9.7729,0.41025,1.9577,10.257249,0.17135,7,11.4782
0,0,4,4,3,9.7689,55.477,-4.41165,1.5345,1.3259,0.0923,0,4,3,21,4,4,21,9.8625,11.1725,12.2814,0.41025,14.5965,10.257249,0.17135,7,10.84
0,0,17,-1,3,25.9762,38.6309,-12.6547,0.2158,0.2797,0.082,0,31,3,6,15,16,-1,12.2971,6.1586,20.3,0.41025,9.1496,15.1083,0.1462,23,10.84
0,1,8,3,3.5714,9.7029,9.7029,0,0.4802,0.4802,0,3,56,1,5,15,16,6,4.6114,19.9871,1.1114,0,6.2644,2.0217,0,20,10.84
0,1,6,3,3.8565,10.8869,15.6865,-4.7996,1.5345,1.3259,0.0923,3,29,3,20,5,29,-4,0.39,1.8843,20.8943,0.4422,3.2774,10.257249,0.17135,20,10.84
1,0,13,3,3.8565,20.6916,24.0396,-0.3468,1.5345,1.3259,0.0923,3,45,1,4,15,29,-5,0.1243,0.3786,1.5514,0,0.6236,3.2054,0,20,10.84
0,0,2,3,2.6197,20.6916,24.0396,-0.3468,1.5345,1.3259,0.0923,3,1,3,24,1,29,0,0.2,15.78285,12.22,0.3284,0,0,0,18,10.84
0,0,10,4,3.3494,61.8652,74.5022,-12.637,1.5345,1.3259,0.1098,1,17,3,8,17,17,8,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,18,10.84
0,0,11,4,2.7895,25.2327,42.7826,-9.1465,1.5345,1.3259,0.0923,1,68,3,22,3,3,22,9.56285,15.78285,12.2814,0.336,11.2312,10.257249,0.2697,18,10.84
0,0,4,2,2.7079,17.5171,21.7174,-4.2003,0.2673,0.2678,0.0008,3,23,1,2,23,3,6,17.9529,15.78285,12.2814,0.3319,13.1743,10.3098,0.0884,33,10.84
0,1,6,4,2.2833,51.0065,55.3153,-4.3087,1.5345,1.3259,0.0894,0,156,3,6,19,19,6,9.56285,26.9914,12.2814,0.41025,17.6344,10.257249,0.1781,26,12.2387
0,1,9,2,3,9.8435,22.6304,-12.7869,2.0665,1.8797,0.0923,3,161,1,13,24,19,6,10.9043,20.7429,4.4171,0.1701,10.35,4.3729,0.1707,26,7.1173
0,0,9,4,2.6667,60.8918,61.2771,-0.3853,1.5345,1.3259,0.0923,3,211,3,5,15,16,6,9.56285,27.2814,17.0171,0.2903,12.5052,8.8815,0.1417,26,7.1173
0,0,1,3,3.4242,0.0843,0.0843,0,0.0619,0.0619,0,3,31,0,6,15,16,-6,1.3657,7.2157,4.71,0.3984,9.0012,7.2588,0.17135,8,7.1173
0,1,6,4,2.8038,65.173,65.173,0,1.5345,1.3259,0,0,56,3,13,12,12,13,9.56285,13.1857,12.2814,0.41025,12.3144,10.257249,0.17135,26,10.9663
0,1,3,4,3.0761,29.8138,83.6463,0,2.6157,1.3259,0,1,192,3,13,15,16,6,0.6814,0.6871,6.5529,0.3275,0.7415,4.3413,0.1748,7,10.1591
0,0,5,3,3.1326,61.4359,65.667,-4.2311,0.0681,0.0749,0.036,0,145,3,10,15,15,10,10.4043,14.7871,0.9786,0.41025,9.3896,2.397,0.17135,14,6.4435
0,1,7,3,2.7943,25.2195,25.3843,-0.1648,0.0594,0.1807,0.1903,1,201,2,6,15,16,6,4.5729,0.4357,0,0.1693,0.5452,0,0.0506,21,3.6697
0,0,9,3,2.7943,14.3036,14.3036,0,1.8465,1.8465,0,2,225,1,10,15,16,6,0.4329,0.2071,3.2886,0,0.5074,7.5929,0,3,3.6697
0,1,17,-1,2.7943,14.3036,14.3036,0,1.8465,1.8465,0,3,3,0,22,3,16,-2,1.3,21.6367,12.2814,0.4728,18.2469,12.9668,0.1799,26,3.9021
0,0,3,3,3,45.2039,51.7347,0.5175,1.5345,1.3259,0.0923,0,179,3,18,7,7,18,9.56285,3.2243,20.6457,0.41025,5.1226,18.4362,0.17135,16,6.0908
0,0,7,2,2.975,14.4105,15.0107,0,0.6178,1.2048,0,3,36,2,8,17,16,6,5.3943,0.0357,8.4929,0.1988,0.0875,2.8656,0.0329,16,16.487
0,0,9,2,3.0929,14.4105,15.0107,0,0.6178,1.2048,0,3,1,0,24,1,1,24,0,0,0,0.3047,0,0,0,16,16.487
0,0,8,3,2.8929,26,26,0,0,0,0,3,188,2,5,15,16,6,0,0.0357,0,0,0.058,0,0,3,16.487
0,0,6,4,2.9394,61.6192,86.842,-25.2229,1.5345,1.3259,0.1179,0,44,3,23,2,2,23,9.19,17.5214,6.2843,0.2349,11.2312,6.6284,0.2184,14,12.2583
0,0,8,2,3.2045,3.1505,57.8294,-4.41165,0.8005,1.2345,0.0923,0,180,3,6,19,19,6,9.56285,15.78285,12.2814,0.41025,11.2312,12.2734,0.17135,26,5.2121
0,1,13,-1,2.9807,28.4453,28.4453,0,1.2591,1.2591,0,3,75,3,4,15,19,0,9.56285,15.78285,12.2814,0.058,19.1769,10.257249,0.0606,43,5.2121
0,0,1,-1,3.887,46.1015,50.6958,-4.5943,1.5345,1.3259,0.0923,0,234,2,2,23,23,2,9.56285,15.78285,12.2814,0.4223,18.1248,16.7036,0.2189,26,14.6134
0,0,9,3,3.887,50.116,54.3163,-4.2003,1.5345,1.3259,0.0008,0,32,3,15,10,10,15,0.6971,0.7171,0.2214,0.41025,1.252,0.3033,0.17135,9,14.6134
0,1,10,4,2.6724,25.6858,29.8806,-4.1948,0.3562,0.3716,0.0263,3,24,3,13,24,10,0,9.7843,2.7614,12.2814,0,2.5258,10.257249,0.0001,7,14.6134
1,0,5,3,2.9964,8.7124,8.7124,0,0.4618,0.4618,0,3,27,1,10,27,10,6,18.6471,15.78285,0,0,11.2312,0,0,7,14.6134
0,0,6,3,3.3583,21.4413,21.4413,0,1.5345,1.3259,0,3,218,1,11,15,16,6,0.1871,0.1857,21.3857,0,0.2289,15.6021,0,11,14.6134
0,0,1,3,3.602,49.9721,50.1605,-0.1884,0.8491,0.9078,0.0923,0,149,3,7,18,18,7,9.56285,13.65,12.2814,0.4739,14.9979,10.257249,0.2121,11,12.3533
0,1,6,4,2.9796,27.4243,61.0382,-29.4122,2.2462,2.3291,0.1833,0,57,3,19,6,9,19,14.6971,15.78285,1.17,0.41025,11.2312,2.1176,0.17135,11,12.3533
0,1,6,4,3.6775,37.6836,41.8784,-4.1948,1.5345,1.3259,0.0263,0,10,2,15,10,10,15,9.56285,29.7429,12.2814,0.41025,11.2312,10.257249,0.17135,7,6.8639
0,1,7,2,3,26.313,50.5688,-24.2559,2.4485,0.1111,0.0923,0,80,3,17,8,11,17,8.5286,15.78285,11.5329,0.3575,11.2312,10.257249,0.1225,10,6.8639
0,0,12,4,3.3092,21.7137,21.5336,0.1801,0.4615,0.4066,0.0923,3,255,1,4,15,16,6,9.56285,24.2386,4.6686,0.1941,11.2312,6.9723,0.097,29,6.8639
0,1,11,4,3.2448,26.9724,59.5913,-29.6177,1.7943,0.7736,0.0923,1,80,3,19,6,8,19,1.63,1.1843,20.3657,0.3872,1.0693,18.5235,0.236,29,6.8639
1,0,6,4,2.8102,11.4837,11.4837,0,1.2965,1.2965,0,3,165,1,10,15,16,6,14.0514,12.52,5.8,0,3.0015,2.481,0,29,6.8639
1,1,7,3,2.4861,34.8957,48.4929,-13.5973,1.8046,1.5635,0.0923,0,24,2,13,24,24,1,9.2371,15.78285,15.5057,0.41025,11.2312,15.8778,0.17135,21,6.8639
0,1,7,3,2.7372,59.7021,42.06435,-4.41165,1.5345,1.3259,0.0923,3,43,3,6,19,20,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,7.2474
0,1,3,4,3.125,16.5647,16.5647,0,2.3934,2.3934,0,3,199,1,11,15,16,6,3.0329,8.66,3.5229,0,9.5868,6.0834,0,3,7.2474
0,1,16,3,3.447,26.7263,43.9318,-17.2055,2.8652,1.3259,0.0923,3,20,2,5,20,20,5,10.0357,3.95,12.2814,0.41025,2.1908,14.8828,0.2198,12,5.086
0,1,15,-1,3.984,26.363,30.5812,-4.2182,0.715,0.6907,0.0274,3,24,3,13,24,20,-1,2.3543,5.6114,6.3929,0.41025,3.1465,3.8424,0.17135,26,5.0611
0,0,1,2,3.2981,4.31,4.31,0,0,0,0,3,146,0,11,15,20,6,0,0,0,0,0,0,0,26,5.0611
0,0,9,4,3.484,20.6529,41.6516,-20.9987,2.3016,2.3277,0.041,3,41,3,8,17,20,6,5.7686,21.51,12.2814,0.0145,17.8827,10.257249,0.0217,39,5.0611
0,1,6,4,3.602,16.6045,16.6045,0,2.4945,2.4945,0,3,193,2,7,15,16,6,0.6471,25.8029,5.6014,0,8.5527,5.8755,0,26,5.0611
1,0,9,4,3.367,37.398,62.6359,-25.2379,1.8498,1.7607,0.0982,0,96,3,12,13,13,12,15.7714,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,11.012
0,1,6,4,3,12.8604,17.0919,-4.2316,0.0482,0.0295,0.0188,3,5,0,20,5,13,-4,0,1.514,0,0,2.4567,0,0,26,11.012
0,1,17,-1,3,32.1907,44.4242,-12.2335,1.5345,1.3259,0.0923,3,53,3,20,5,5,20,4.3429,4.11,0.5186,0.41025,2.8966,0.8469,0.26,26,9.335
0,0,11,4,2.8519,64.8131,64.8131,0,1.5345,1.3259,0,1,39,3,12,13,13,12,9.56285,15.78285,12.2814,0.0305,11.2312,10.257249,0.0196,26,9.2251
0,0,7,4,2.9516,24.2919,64.0828,-16.9818,1.5345,1.224,0.0923,3,7,3,18,7,7,18,1.7071,21.0814,16.3729,0.41025,17.9501,9.9851,0.17135,22,4.9999
0,0,4,4,3.5939,55.2257,88.8391,-4.41165,0.7945,0.7945,0,2,113,3,3,15,16,6,9.56285,26.5043,12.2814,0,12.4596,13.0752,0,26,4.9999
0,0,8,3,3.6809,40.0504,44.5281,-4.4776,1.5345,1.3259,0.0923,3,194,3,20,5,5,20,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.2821,26,7.6301
0,0,4,-1,3.5985,32.1665,33.2082,-1.0416,1.8502,0.7775,0.0923,1,169,2,7,30,30,-5,15.7457,15.78285,12.2814,0.068,14.9273,17.371,0.0161,26,7.6301
0,1,4,3,3,55.458,55.458,0,1.5345,1.3259,0,3,161,3,2,15,16,6,9.56285,15.78285,8.3614,0,11.2312,9.8201,0,26,7.6301
0,0,8,2,3.909,42.5445,42.5445,0,1.5345,1.3259,0,0,256,2,9,28,28,-3,19.2514,17.8014,12.2814,0,10.5822,10.257249,0,29,7.6301
0,1,6,4,2.1574,33.6272,50.739,-17.1118,1.5754,1.452,0.0923,3,21,2,4,21,21,4,14.1386,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,7.6301
0,0,1,3,3.1538,22.8939,31.768,-8.874,1.5345,1.3259,0.0923,3,26,3,20,5,26,-1,16.8043,4.5243,12.2814,0.0527,4.5591,10.257249,0.0333,33,7.6301
0,1,4,4,2.7667,8.3614,8.3614,0,0,0,0,3,130,1,4,15,26,6,0.2271,0.4357,1.08,0,1.0673,1.1079,0,2,7.6301
0,1,1,4,2.7089,25.9395,64.2399,-4.41165,2.5974,2.4525,0.0923,1,128,3,16,9,9,16,9.56285,8.01,12.2814,0.41025,13.5209,10.257249,0.17135,11,5.4383
0,1,6,4,3.9796,37.906,52.7181,-12.5852,1.5345,1.3259,0.0923,3,25,3,24,1,5,24,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.158,11,8.60165
0,0,14,4,2.7071,34.4378,46.0395,-11.6016,1.5345,1.3259,0.0923,3,39,3,20,5,16,-4,9.56285,2.0629,12.2814,0.41025,4.1653,10.257249,0.17135,11,8.60165
0,1,6,3,3.8056,18.9423,27.5942,-8.0517,1.1083,0.702,0.0923,3,168,1,4,15,16,-8,9.56285,15.78285,13.4529,0.0704,6.0302,5.598,0.0414,27,8.60165
0,0,7,2,2.1571,21.7335,38.5588,-16.8253,0.6193,0.6662,0.0655,3,20,2,5,20,20,5,1.9329,4.3686,12.19,0.41025,5.3343,10.257249,0.2788,5,8.60165
0,0,7,2,2.8009,42.473,50.8762,-8.4032,0.1959,0.1943,0.0326,0,206,3,13,12,18,7,16.6314,6.9029,9.3514,0.4245,7.2895,4.3001,0.17135,19,8.60165
0,1,6,4,3.8512,29.8876,29.8876,0,1.5345,1.3259,0,3,167,2,2,15,16,6,9.7257,0.3814,11.6843,0,0.4711,6.748,0,38,8.60165
0,0,1,-1,3,50.4398,63.395,-12.9552,1.7214,1.6519,0.0923,3,243,3,6,19,19,6,9.56285,15.78285,12.2814,0.1716,16.4777,10.257249,0.0484,26,9.081
0,1,6,3,3.1014,38.6057,43.1322,-4.5265,1.6032,1.7196,0.0923,3,7,2,18,7,7,18,9.56285,4.6457,12.2814,0.41025,3.4811,10.257249,0.2378,26,9.081
0,1,2,2,3.3439,25.9208,34.6956,-8.7748,0.6715,0.8738,0.0923,3,117,2,9,16,16,10,2.31,15.78285,8.44,0.1754,11.2312,6.9481,0.2171,11,9.081
0,1,1,3,2.6338,21.0546,42.4226,-21.368,0.0124,0.3855,0.0923,0,117,3,14,11,16,14,4.8357,15.78285,11.1114,0.0331,11.2312,10.257249,0.0192,18,11.1052
0,1,9,3,2.6338,14.8594,14.8594,0,1.5345,1.3259,0,3,162,1,15,10,16,-9,2.01,7.3457,24.1943,0.0535,4.6704,14.6479,0.0251,10,12.6607
0,1,6,3,2.6338,48.6453,52.9662,-4.321,1.0468,0.8212,0.0923,3,7,3,18,7,7,18,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,10.7003
1,1,3,2,3.3705,13.0827,25.6877,-12.605,0.7689,0.7689,0,3,182,1,8,15,7,6,14.3214,15.78285,1.7043,0,17.8441,3.1676,0,26,10.7003
0,0,1,2,3.5659,43.0251,43.0251,0,1.5345,1.3259,0,1,193,2,9,15,16,6,9.56285,2.4357,6.3514,0.3535,2.8835,10.104,0.1109,24,12.193
0,0,4,4,3.0552,20.8408,21.0412,-0.2004,1.6335,1.5501,0.0923,3,157,2,13,24,24,1,11.3429,0.5129,4.7629,0.1055,0.7205,11.4758,0.05,24,4.3131
0,1,6,4,3,19.1649,51.0707,-23.5024,0.7421,0.7784,0.1896,0,141,3,6,19,19,6,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.476
0,1,1,2,3.2976,11.3035,11.6349,-0.3314,0.2205,0.4475,0.0923,3,99,1,7,18,16,6,3.0386,4.3,0.8414,0.0529,1.7685,1.4001,0.0364,1,7.2603
0,1,4,2,3,31.3944,64.0457,-13.0115,1.5345,1.669,0.0923,0,6,3,19,6,6,19,2.2114,4.27,5.9629,0.0485,3.2409,12.1486,0.0469,11,2.6
0,1,4,4,3.0077,26.0462,37.2809,-11.2347,1.5345,1.3259,0.0923,0,85,3,2,23,16,-4,12.8114,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,16,2.6
0,1,4,2,3.0462,12.9217,21.3223,-8.4006,0.1856,0.1859,0.0016,0,107,2,8,17,16,6,2.11,1.2014,14.2686,0.4158,1.0145,15.9537,0.041,6,10.044
0,0,9,2,3,34.143,50.9217,-16.7787,0.2775,0.3697,0.1053,0,11,3,14,11,11,14,16.3229,8.02,12.0386,0.41025,5.3115,8.6211,0.17135,26,10.044
0,0,4,2,3.1099,31.0228,87.9989,-4.41165,1.5345,1.3259,0.0923,0,36,3,6,19,19,6,9.56285,15.78285,12.2814,0.41025,14.3273,13.5463,0.17135,26,4.6841
0,0,5,2,3.8318,31.2512,44.3297,-13.0785,1.2367,0.5145,0.0923,2,201,3,17,8,8,17,17.7671,15.78285,12.2814,0.2024,11.2312,10.257249,0.1048,26,4.6841
0,1,2,2,2.5012,38.3524,42.6149,-4.2625,0.8298,0.9221,0.0923,3,13,2,12,13,13,12,0,0.29,0.0943,0.41025,0.6325,0.1499,0.17135,4,4.6841
0,0,6,4,3.4523,66.3735,79.3054,-3.7925,2.9088,1.3259,0.0923,1,34,3,16,9,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,4.6841
0,0,14,4,2.4286,8.3616,8.3616,0,0.0004,0.0004,0,3,55,1,6,15,16,6,0,0.01,0,0,0.0245,0,0,26,4.6841
0,0,9,-1,3.4776,28.6516,37.4659,-8.8144,2.1784,1.9736,0.0923,3,165,3,3,15,16,-2,9.56285,4.32,10.6814,0.0209,3.317,6.3427,0.0087,41,7.2095
0,0,6,3,2.7382,19.5202,19.5202,0,1.5005,1.5005,0,3,5,1,20,5,5,20,7.604,11.32,12.2814,0.1987,6.5408,10.257249,0.0808,26,5.2
1,1,8,3,2.7382,24.4467,66.4912,-25.2379,1.5345,1.3259,0.0982,1,89,3,3,22,22,3,3.9671,5.2671,10.1886,0.41025,0.7522,17.214,0.17135,9,6.5234
0,0,7,3,2.641,29.8138,73.8226,0,1.5345,1.3259,0,3,39,3,11,14,14,11,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,6.5234
0,1,4,-1,3.0701,38.6393,49.6562,-11.0169,1.5345,1.3259,0.0923,0,33,3,17,8,8,17,2.1486,4.0986,0.0571,0.1857,9.8359,0.14,0.1483,26,6.5234
0,1,6,4,3.0701,33.4402,35.6349,-2.1947,1.9426,0.8312,0.0923,0,29,3,8,29,29,-1,3.4743,0.57,5.5,0.0204,1.1804,11.8755,0.0151,1,14.1236
0,1,8,3,3.0701,20.4215,21.5638,-1.1423,1.5345,1.3259,0.0923,0,10,1,15,10,10,15,9.56285,7.8771,11.5043,0.2286,7.1902,10.257249,0.1131,1,14.1236
0,1,9,3,2.7598,14.7997,17.327,-2.5273,1.5345,1.3259,0.0219,3,22,1,3,22,10,6,5.5986,0.6857,10.8829,0,1.1167,6.0682,0,1,14.1236
0,1,14,4,2.9644,36.3145,67.6536,-29.5384,1.5345,1.3259,0.0923,1,111,3,16,9,9,16,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,1,11.0323
0,1,4,-1,2.9888,36.6502,51.2913,-14.6411,2.6983,0.4067,0.0923,3,32,3,5,15,16,-7,9.56285,14.4629,12.2814,0.41025,15.7954,10.257249,0.17135,1,13.3961
1,1,4,4,2.6775,44.8407,57.5914,-12.7508,1.5345,1.3259,0.1127,0,83,3,10,15,15,10,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,5.7354
0,0,6,3,3.0601,57.3038,61.5219,-4.2182,1.5345,1.3259,0.0274,0,9,3,16,9,9,16,0.26,1.6714,1.4286,0.41025,3.5767,3.4993,0.17135,13,5.7354
1,0,1,4,2.8667,17.3504,46.944,-12.7869,0.9596,1.1863,0.0923,0,135,2,2,23,23,2,9.56285,15.78285,4.1571,0.1938,11.2312,4.6128,0.2098,42,8.4984
0,0,10,4,3.045,42.4914,61.6728,-19.1814,1.5345,1.3259,0.0923,1,28,3,18,7,7,18,9.56285,15.78285,12.2814,0.41025,11.2312,10.257249,0.17135,26,8.4984
0,1,7,2,3.1314,33.2612,45.9505,-4.2859,1.5345,1.3259,0.0923,0,29,2,20,5,7,20,9.56285,1.9386,12.2814,0.1473,2.4569,10.257249,0.0457,26,8.4984
1,1,6,3,2.9729,5.9823,5.9823,0,0,0,0,3,109,1,12,15,16,6,0,0.0357,0,0,0.0875,0,0,26,8.4984
0,1,3,4,3.0806,29.8138,75.1397,0,1.0405,1.0405,0,0,102,3,16,9,9,16,9.56285,2.9343,12.2814,0.41025,3.5692,10.257249,0.17135,26,8.60165
0,1,6,3,3.0806,19.2657,36.0765,-16.8108,1.2349,1.2361,0.0033,3,38,3,11,14,16,-1,8.9129,15.78285,12.2814,0.1223,10.8317,10.257249,0.0419,26,8.60165
0,0,14,4,2.1667,4.3682,5.2347,-0.8666,0.0515,0.5635,0.0923,3,181,0,12,15,16,6,0.6429,0.2829,0,0,0.3572,0,0,26,8.60165
0,1,5,-1,3,17.4075,17.4075,0,0.7065,0.7065,0,3,97,2,11,26,26,-1,3.8786,1.3157,0.0129,0.1971,1.8628,0.0243,0.0675,26,10.2654
